Area,Date,date,Claims
McIntosh County,06/27/2020,Jun 27,88
McIntosh County,07/04/2020,Jul 04,90
McIntosh County,07/11/2020,Jul 11,111
McIntosh County,07/18/2020,Jul 18,112
McIntosh County,07/25/2020,Jul 25,79
Macon County,03/07/2020,Mar 07,13
Macon County,03/14/2020,Mar 14,8
Macon County,03/21/2020,Mar 21,4
Macon County,03/28/2020,Mar 28,96
Macon County,04/04/2020,Apr 04,279
Macon County,04/11/2020,Apr 11,284
Macon County,04/18/2020,Apr 18,215
Macon County,04/25/2020,Apr 25,168
Macon County,05/02/2020,May 02,153
Macon County,05/09/2020,May 09,133
Macon County,05/16/2020,May 16,136
Macon County,05/23/2020,May 23,176
Macon County,05/30/2020,May 30,88
Macon County,06/06/2020,Jun 06,146
Macon County,06/13/2020,Jun 13,119
Macon County,06/20/2020,Jun 20,122
Macon County,06/27/2020,Jun 27,136
Macon County,07/04/2020,Jul 04,114
Macon County,07/11/2020,Jul 11,142
Macon County,07/18/2020,Jul 18,112
Macon County,07/25/2020,Jul 25,86
Madison County,03/07/2020,Mar 07,8
Madison County,03/14/2020,Mar 14,18
Madison County,03/21/2020,Mar 21,36
Madison County,03/28/2020,Mar 28,360
Madison County,04/04/2020,Apr 04,827
Madison County,04/11/2020,Apr 11,728
Madison County,04/18/2020,Apr 18,652
Madison County,04/25/2020,Apr 25,740
Madison County,05/02/2020,May 02,471
Madison County,05/09/2020,May 09,600
Madison County,05/16/2020,May 16,393
Madison County,05/23/2020,May 23,463
Madison County,05/30/2020,May 30,377
Madison County,06/06/2020,Jun 06,298
Madison County,06/13/2020,Jun 13,323
Madison County,06/20/2020,Jun 20,244
Madison County,06/27/2020,Jun 27,275
Madison County,07/04/2020,Jul 04,215
Madison County,07/11/2020,Jul 11,311
Madison County,07/18/2020,Jul 18,202
Madison County,07/25/2020,Jul 25,203
Marion County,03/07/2020,Mar 07,2
Marion County,03/14/2020,Mar 14,3
Marion County,03/21/2020,Mar 21,2
Marion County,03/28/2020,Mar 28,39
Marion County,04/04/2020,Apr 04,112
Marion County,04/11/2020,Apr 11,117
Marion County,04/18/2020,Apr 18,90
Marion County,04/25/2020,Apr 25,101
Marion County,05/02/2020,May 02,105
Marion County,05/09/2020,May 09,82
Marion County,05/16/2020,May 16,125
Marion County,05/23/2020,May 23,58
Marion County,05/30/2020,May 30,61
Marion County,06/06/2020,Jun 06,57
Marion County,06/13/2020,Jun 13,64
Marion County,06/20/2020,Jun 20,59
Marion County,06/27/2020,Jun 27,59
Marion County,07/04/2020,Jul 04,54
Marion County,07/11/2020,Jul 11,61
Marion County,07/18/2020,Jul 18,65
Marion County,07/25/2020,Jul 25,52
Meriwether County,03/07/2020,Mar 07,11
Meriwether County,03/14/2020,Mar 14,17
Meriwether County,03/21/2020,Mar 21,13
Meriwether County,03/28/2020,Mar 28,168
Meriwether County,04/04/2020,Apr 04,585
Meriwether County,04/11/2020,Apr 11,575
Meriwether County,04/18/2020,Apr 18,481
Meriwether County,04/25/2020,Apr 25,518
Meriwether County,05/02/2020,May 02,386
Meriwether County,05/09/2020,May 09,433
Meriwether County,05/16/2020,May 16,303
Meriwether County,05/23/2020,May 23,361
Meriwether County,05/30/2020,May 30,305
Meriwether County,06/06/2020,Jun 06,359
Meriwether County,06/13/2020,Jun 13,266
Meriwether County,06/20/2020,Jun 20,307
Meriwether County,06/27/2020,Jun 27,279
Meriwether County,07/04/2020,Jul 04,242
Meriwether County,07/11/2020,Jul 11,276
Meriwether County,07/18/2020,Jul 18,274
Meriwether County,07/25/2020,Jul 25,192
Miller County,03/07/2020,Mar 07,2
Miller County,03/14/2020,Mar 14,5
Miller County,03/21/2020,Mar 21,2
Miller County,03/28/2020,Mar 28,29
Miller County,04/04/2020,Apr 04,74
Miller County,04/11/2020,Apr 11,53
Miller County,04/18/2020,Apr 18,46
Miller County,04/25/2020,Apr 25,60
Miller County,05/02/2020,May 02,52
Miller County,05/09/2020,May 09,106
Miller County,05/16/2020,May 16,45
Miller County,05/23/2020,May 23,38
Miller County,05/30/2020,May 30,30
Miller County,06/06/2020,Jun 06,60
Miller County,06/13/2020,Jun 13,30
Miller County,06/20/2020,Jun 20,43
Miller County,06/27/2020,Jun 27,32
Miller County,07/04/2020,Jul 04,33
Miller County,07/11/2020,Jul 11,55
Miller County,07/18/2020,Jul 18,40
Miller County,07/25/2020,Jul 25,24
Mitchell County,03/07/2020,Mar 07,6
Mitchell County,03/14/2020,Mar 14,7
Mitchell County,03/21/2020,Mar 21,7
Mitchell County,03/28/2020,Mar 28,99
Mitchell County,04/04/2020,Apr 04,310
Mitchell County,04/11/2020,Apr 11,245
Mitchell County,04/18/2020,Apr 18,176
Mitchell County,04/25/2020,Apr 25,217
Mitchell County,05/02/2020,May 02,180
Mitchell County,05/09/2020,May 09,203
Mitchell County,05/16/2020,May 16,182
Mitchell County,05/23/2020,May 23,175
Mitchell County,05/30/2020,May 30,126
Mitchell County,06/06/2020,Jun 06,138
Mitchell County,06/13/2020,Jun 13,134
Mitchell County,06/20/2020,Jun 20,144
Mitchell County,06/27/2020,Jun 27,135
Mitchell County,07/04/2020,Jul 04,141
Mitchell County,07/11/2020,Jul 11,159
Mitchell County,07/18/2020,Jul 18,202
Mitchell County,07/25/2020,Jul 25,79
Monroe County,03/07/2020,Mar 07,6
Monroe County,03/14/2020,Mar 14,12
Monroe County,03/21/2020,Mar 21,18
Monroe County,03/28/2020,Mar 28,210
Monroe County,04/04/2020,Apr 04,646
Monroe County,04/11/2020,Apr 11,526
Monroe County,04/18/2020,Apr 18,316
Monroe County,04/25/2020,Apr 25,407
Monroe County,05/02/2020,May 02,404
Monroe County,05/09/2020,May 09,406
Monroe County,05/16/2020,May 16,275
Monroe County,05/23/2020,May 23,244
Monroe County,05/30/2020,May 30,212
Monroe County,06/06/2020,Jun 06,178
Monroe County,06/13/2020,Jun 13,195
Monroe County,06/20/2020,Jun 20,176
Monroe County,06/27/2020,Jun 27,168
Monroe County,07/04/2020,Jul 04,142
Monroe County,07/11/2020,Jul 11,217
Monroe County,07/18/2020,Jul 18,166
Monroe County,07/25/2020,Jul 25,154
Montgomery County,03/07/2020,Mar 07,7
Montgomery County,03/14/2020,Mar 14,9
Montgomery County,03/21/2020,Mar 21,5
Montgomery County,03/28/2020,Mar 28,53
Montgomery County,04/04/2020,Apr 04,151
Montgomery County,04/11/2020,Apr 11,232
Montgomery County,04/18/2020,Apr 18,245
Montgomery County,04/25/2020,Apr 25,162
Montgomery County,05/02/2020,May 02,186
Montgomery County,05/09/2020,May 09,141
Montgomery County,05/16/2020,May 16,168
Montgomery County,05/23/2020,May 23,131
Montgomery County,05/30/2020,May 30,126
Montgomery County,06/06/2020,Jun 06,97
Montgomery County,06/13/2020,Jun 13,118
Montgomery County,06/20/2020,Jun 20,73
Montgomery County,06/27/2020,Jun 27,65
Montgomery County,07/04/2020,Jul 04,79
Montgomery County,07/11/2020,Jul 11,88
Montgomery County,07/18/2020,Jul 18,93
Montgomery County,07/25/2020,Jul 25,52
Morgan County,03/07/2020,Mar 07,10
Morgan County,03/14/2020,Mar 14,5
Morgan County,03/21/2020,Mar 21,52
Morgan County,03/28/2020,Mar 28,208
Morgan County,04/04/2020,Apr 04,583
Morgan County,04/11/2020,Apr 11,521
Morgan County,04/18/2020,Apr 18,330
Morgan County,04/25/2020,Apr 25,449
Morgan County,05/02/2020,May 02,318
Morgan County,05/09/2020,May 09,369
Morgan County,05/16/2020,May 16,286
Morgan County,05/23/2020,May 23,219
Morgan County,05/30/2020,May 30,253
Morgan County,06/06/2020,Jun 06,173
Morgan County,06/13/2020,Jun 13,134
Morgan County,06/20/2020,Jun 20,207
Morgan County,06/27/2020,Jun 27,119
Morgan County,07/04/2020,Jul 04,136
Morgan County,07/11/2020,Jul 11,160
Morgan County,07/18/2020,Jul 18,131
Morgan County,07/25/2020,Jul 25,170
Murray County,03/07/2020,Mar 07,40
Murray County,03/14/2020,Mar 14,32
Murray County,03/21/2020,Mar 21,21
Murray County,03/28/2020,Mar 28,304
Murray County,04/04/2020,Apr 04,870
Murray County,04/11/2020,Apr 11,1277
Murray County,04/18/2020,Apr 18,2275
Murray County,04/25/2020,Apr 25,1276
Murray County,05/02/2020,May 02,1151
Murray County,05/09/2020,May 09,1341
Murray County,05/16/2020,May 16,832
Murray County,05/23/2020,May 23,723
Murray County,05/30/2020,May 30,671
Murray County,06/06/2020,Jun 06,684
Murray County,06/13/2020,Jun 13,605
Murray County,06/20/2020,Jun 20,482
Murray County,06/27/2020,Jun 27,532
Murray County,07/04/2020,Jul 04,439
Murray County,07/11/2020,Jul 11,605
Murray County,07/18/2020,Jul 18,447
Murray County,07/25/2020,Jul 25,411
Muscogee County,03/07/2020,Mar 07,72
Muscogee County,03/14/2020,Mar 14,106
Muscogee County,03/21/2020,Mar 21,106
Muscogee County,03/28/2020,Mar 28,2144
Muscogee County,04/04/2020,Apr 04,6146
Muscogee County,04/11/2020,Apr 11,4639
Muscogee County,04/18/2020,Apr 18,3588
Muscogee County,04/25/2020,Apr 25,4076
Muscogee County,05/02/2020,May 02,3309
Muscogee County,05/09/2020,May 09,3831
Muscogee County,05/16/2020,May 16,2777
Muscogee County,05/23/2020,May 23,3069
Muscogee County,05/30/2020,May 30,2533
Muscogee County,06/06/2020,Jun 06,2807
Muscogee County,06/13/2020,Jun 13,3083
Muscogee County,06/20/2020,Jun 20,2538
Muscogee County,06/27/2020,Jun 27,2536
Muscogee County,07/04/2020,Jul 04,2744
Muscogee County,07/11/2020,Jul 11,3047
Muscogee County,07/18/2020,Jul 18,2835
Muscogee County,07/25/2020,Jul 25,2254
Newton County,03/07/2020,Mar 07,54
Newton County,03/14/2020,Mar 14,74
Newton County,03/21/2020,Mar 21,134
Newton County,03/28/2020,Mar 28,1250
Newton County,04/04/2020,Apr 04,3987
Newton County,04/11/2020,Apr 11,3078
Newton County,04/18/2020,Apr 18,2122
Newton County,04/25/2020,Apr 25,2724
Newton County,05/02/2020,May 02,2338
Newton County,05/09/2020,May 09,2479
Newton County,05/16/2020,May 16,1910
Newton County,05/23/2020,May 23,1692
Newton County,05/30/2020,May 30,1507
Newton County,06/06/2020,Jun 06,1364
Newton County,06/13/2020,Jun 13,1285
Newton County,06/20/2020,Jun 20,1345
Newton County,06/27/2020,Jun 27,1193
Newton County,07/04/2020,Jul 04,1098
Newton County,07/11/2020,Jul 11,1362
Newton County,07/18/2020,Jul 18,1158
Newton County,07/25/2020,Jul 25,948
Oconee County,03/07/2020,Mar 07,6
Oconee County,03/14/2020,Mar 14,5
Oconee County,03/21/2020,Mar 21,42
Oconee County,03/28/2020,Mar 28,427
Oconee County,04/04/2020,Apr 04,877
Oconee County,04/11/2020,Apr 11,759
Oconee County,04/18/2020,Apr 18,682
Oconee County,04/25/2020,Apr 25,811
Oconee County,05/02/2020,May 02,597
Oconee County,05/09/2020,May 09,706
Oconee County,05/16/2020,May 16,558
Oconee County,05/23/2020,May 23,478
Oconee County,05/30/2020,May 30,420
Oconee County,06/06/2020,Jun 06,337
Oconee County,06/13/2020,Jun 13,294
Oconee County,06/20/2020,Jun 20,346
Oconee County,06/27/2020,Jun 27,288
Oconee County,07/04/2020,Jul 04,220
Oconee County,07/11/2020,Jul 11,255
Oconee County,07/18/2020,Jul 18,255
Oconee County,07/25/2020,Jul 25,180
Oglethorpe County,03/07/2020,Mar 07,4
Oglethorpe County,03/14/2020,Mar 14,6
Oglethorpe County,03/21/2020,Mar 21,16
Oglethorpe County,03/28/2020,Mar 28,110
Oglethorpe County,04/04/2020,Apr 04,277
Oglethorpe County,04/11/2020,Apr 11,278
Oglethorpe County,04/18/2020,Apr 18,179
Oglethorpe County,04/25/2020,Apr 25,246
Oglethorpe County,05/02/2020,May 02,134
Oglethorpe County,05/09/2020,May 09,302
Oglethorpe County,05/16/2020,May 16,138
Oglethorpe County,05/23/2020,May 23,170
Oglethorpe County,05/30/2020,May 30,102
Oglethorpe County,06/06/2020,Jun 06,85
Oglethorpe County,06/13/2020,Jun 13,97
Oglethorpe County,06/20/2020,Jun 20,114
Oglethorpe County,06/27/2020,Jun 27,89
Oglethorpe County,07/04/2020,Jul 04,78
Oglethorpe County,07/11/2020,Jul 11,108
Oglethorpe County,07/18/2020,Jul 18,96
Oglethorpe County,07/25/2020,Jul 25,64
Paulding County,03/07/2020,Mar 07,43
Paulding County,03/14/2020,Mar 14,52
Paulding County,03/21/2020,Mar 21,164
Paulding County,03/28/2020,Mar 28,1869
Paulding County,04/04/2020,Apr 04,5882
Paulding County,04/11/2020,Apr 11,3695
Paulding County,04/18/2020,Apr 18,2998
Paulding County,04/25/2020,Apr 25,3205
Paulding County,05/02/2020,May 02,2649
Paulding County,05/09/2020,May 09,2942
Paulding County,05/16/2020,May 16,1945
Paulding County,05/23/2020,May 23,1936
Paulding County,05/30/2020,May 30,1802
Paulding County,06/06/2020,Jun 06,1501
Paulding County,06/13/2020,Jun 13,1540
Paulding County,06/20/2020,Jun 20,1431
Paulding County,06/27/2020,Jun 27,1382
Paulding County,07/04/2020,Jul 04,1031
Paulding County,07/11/2020,Jul 11,1257
Paulding County,07/18/2020,Jul 18,1155
Paulding County,07/25/2020,Jul 25,984
Peach County,03/07/2020,Mar 07,11
Peach County,03/14/2020,Mar 14,10
Peach County,03/21/2020,Mar 21,18
Peach County,03/28/2020,Mar 28,240
Peach County,04/04/2020,Apr 04,703
Peach County,04/11/2020,Apr 11,851
Peach County,04/18/2020,Apr 18,593
Peach County,04/25/2020,Apr 25,544
Peach County,05/02/2020,May 02,449
Peach County,05/09/2020,May 09,479
Peach County,05/16/2020,May 16,316
Peach County,05/23/2020,May 23,388
Peach County,05/30/2020,May 30,291
Peach County,06/06/2020,Jun 06,315
Peach County,06/13/2020,Jun 13,280
Peach County,06/20/2020,Jun 20,278
Peach County,06/27/2020,Jun 27,273
Peach County,07/04/2020,Jul 04,297
Peach County,07/11/2020,Jul 11,364
Peach County,07/18/2020,Jul 18,318
Peach County,07/25/2020,Jul 25,181
Pickens County,03/07/2020,Mar 07,19
Pickens County,03/14/2020,Mar 14,18
Pickens County,03/21/2020,Mar 21,47
Pickens County,03/28/2020,Mar 28,342
Pickens County,04/04/2020,Apr 04,978
Pickens County,04/11/2020,Apr 11,712
Pickens County,04/18/2020,Apr 18,602
Pickens County,04/25/2020,Apr 25,592
Pickens County,05/02/2020,May 02,584
Pickens County,05/09/2020,May 09,664
Pickens County,05/16/2020,May 16,396
Pickens County,05/23/2020,May 23,358
Pickens County,05/30/2020,May 30,328
Pickens County,06/06/2020,Jun 06,275
Pickens County,06/13/2020,Jun 13,331
Pickens County,06/20/2020,Jun 20,239
Pickens County,06/27/2020,Jun 27,250
Pickens County,07/04/2020,Jul 04,161
Pickens County,07/11/2020,Jul 11,224
Pickens County,07/18/2020,Jul 18,171
Pickens County,07/25/2020,Jul 25,152
Pierce County,03/07/2020,Mar 07,4
Pierce County,03/14/2020,Mar 14,11
Pierce County,03/21/2020,Mar 21,6
Pierce County,03/28/2020,Mar 28,81
Pierce County,04/04/2020,Apr 04,386
Pierce County,04/11/2020,Apr 11,244
Pierce County,04/18/2020,Apr 18,442
Pierce County,04/25/2020,Apr 25,295
Pierce County,05/02/2020,May 02,324
Pierce County,05/09/2020,May 09,232
Pierce County,05/16/2020,May 16,237
Pierce County,05/23/2020,May 23,243
Pierce County,05/30/2020,May 30,213
Pierce County,06/06/2020,Jun 06,139
Pierce County,06/13/2020,Jun 13,168
Pierce County,06/20/2020,Jun 20,100
Pierce County,06/27/2020,Jun 27,99
Pierce County,07/04/2020,Jul 04,95
Pierce County,07/11/2020,Jul 11,109
Pierce County,07/18/2020,Jul 18,126
Pierce County,07/25/2020,Jul 25,54
Pike County,03/07/2020,Mar 07,2
Pike County,03/14/2020,Mar 14,10
Pike County,03/21/2020,Mar 21,21
Pike County,03/28/2020,Mar 28,118
Pike County,04/04/2020,Apr 04,471
Pike County,04/11/2020,Apr 11,497
Pike County,04/18/2020,Apr 18,338
Pike County,04/25/2020,Apr 25,364
Pike County,05/02/2020,May 02,340
Pike County,05/09/2020,May 09,277
Pike County,05/16/2020,May 16,212
Pike County,05/23/2020,May 23,204
Pike County,05/30/2020,May 30,190
Pike County,06/06/2020,Jun 06,156
Pike County,06/13/2020,Jun 13,190
Pike County,06/20/2020,Jun 20,117
Pike County,06/27/2020,Jun 27,166
Pike County,07/04/2020,Jul 04,106
Pike County,07/11/2020,Jul 11,177
Pike County,07/18/2020,Jul 18,139
Pike County,07/25/2020,Jul 25,118
Polk County,03/07/2020,Mar 07,28
Polk County,03/14/2020,Mar 14,62
Polk County,03/21/2020,Mar 21,73
Polk County,03/28/2020,Mar 28,314
Polk County,04/04/2020,Apr 04,1572
Polk County,04/11/2020,Apr 11,932
Polk County,04/18/2020,Apr 18,1145
Polk County,04/25/2020,Apr 25,945
Polk County,05/02/2020,May 02,759
Polk County,05/09/2020,May 09,862
Polk County,05/16/2020,May 16,555
Polk County,05/23/2020,May 23,607
Polk County,05/30/2020,May 30,463
Polk County,06/06/2020,Jun 06,429
Polk County,06/13/2020,Jun 13,381
Polk County,06/20/2020,Jun 20,531
Polk County,06/27/2020,Jun 27,347
Polk County,07/04/2020,Jul 04,312
Polk County,07/11/2020,Jul 11,496
Polk County,07/18/2020,Jul 18,409
Polk County,07/25/2020,Jul 25,268
Pulaski County,03/07/2020,Mar 07,3
Pulaski County,03/14/2020,Mar 14,5
Pulaski County,03/21/2020,Mar 21,2
Pulaski County,03/28/2020,Mar 28,31
Pulaski County,04/04/2020,Apr 04,123
Pulaski County,04/11/2020,Apr 11,151
Pulaski County,04/18/2020,Apr 18,112
Pulaski County,04/25/2020,Apr 25,130
Pulaski County,05/02/2020,May 02,101
Pulaski County,05/09/2020,May 09,70
Pulaski County,05/16/2020,May 16,72
Pulaski County,05/23/2020,May 23,63
Pulaski County,05/30/2020,May 30,50
Pulaski County,06/06/2020,Jun 06,44
Pulaski County,06/13/2020,Jun 13,49
Pulaski County,06/20/2020,Jun 20,53
Pulaski County,06/27/2020,Jun 27,33
Pulaski County,07/04/2020,Jul 04,43
Pulaski County,07/11/2020,Jul 11,66
Pulaski County,07/18/2020,Jul 18,55
Pulaski County,07/25/2020,Jul 25,29
Putnam County,03/07/2020,Mar 07,9
Putnam County,03/14/2020,Mar 14,2
Putnam County,03/21/2020,Mar 21,13
Putnam County,03/28/2020,Mar 28,217
Putnam County,04/04/2020,Apr 04,648
Putnam County,04/11/2020,Apr 11,604
Putnam County,04/18/2020,Apr 18,356
Putnam County,04/25/2020,Apr 25,359
Putnam County,05/02/2020,May 02,359
Putnam County,05/09/2020,May 09,380
Putnam County,05/16/2020,May 16,242
Putnam County,05/23/2020,May 23,251
Putnam County,05/30/2020,May 30,266
Putnam County,06/06/2020,Jun 06,179
Putnam County,06/13/2020,Jun 13,190
Putnam County,06/20/2020,Jun 20,216
Putnam County,06/27/2020,Jun 27,136
Putnam County,07/04/2020,Jul 04,147
Putnam County,07/11/2020,Jul 11,147
Putnam County,07/18/2020,Jul 18,133
Putnam County,07/25/2020,Jul 25,199
Quitman County,03/07/2020,Mar 07,0
Quitman County,03/14/2020,Mar 14,1
Quitman County,03/21/2020,Mar 21,0
Quitman County,03/28/2020,Mar 28,2
Quitman County,04/04/2020,Apr 04,8
Quitman County,04/11/2020,Apr 11,6
Quitman County,04/18/2020,Apr 18,8
Quitman County,04/25/2020,Apr 25,18
Quitman County,05/02/2020,May 02,8
Quitman County,05/09/2020,May 09,9
Quitman County,05/16/2020,May 16,6
Quitman County,05/23/2020,May 23,7
Quitman County,05/30/2020,May 30,7
Quitman County,06/06/2020,Jun 06,5
Quitman County,06/13/2020,Jun 13,7
Quitman County,06/20/2020,Jun 20,9
Quitman County,06/27/2020,Jun 27,8
Quitman County,07/04/2020,Jul 04,8
Quitman County,07/11/2020,Jul 11,8
Quitman County,07/18/2020,Jul 18,10
Quitman County,07/25/2020,Jul 25,7
Rabun County,03/07/2020,Mar 07,5
Rabun County,03/14/2020,Mar 14,6
Rabun County,03/21/2020,Mar 21,10
Rabun County,03/28/2020,Mar 28,208
Rabun County,04/04/2020,Apr 04,697
Rabun County,04/11/2020,Apr 11,332
Rabun County,04/18/2020,Apr 18,302
Rabun County,04/25/2020,Apr 25,256
Rabun County,05/02/2020,May 02,190
Rabun County,05/09/2020,May 09,286
Rabun County,05/16/2020,May 16,143
Rabun County,05/23/2020,May 23,149
Rabun County,05/30/2020,May 30,131
Rabun County,06/06/2020,Jun 06,105
Rabun County,06/13/2020,Jun 13,111
Rabun County,06/20/2020,Jun 20,87
Rabun County,06/27/2020,Jun 27,82
Rabun County,07/04/2020,Jul 04,74
Rabun County,07/11/2020,Jul 11,87
Rabun County,07/18/2020,Jul 18,79
Rabun County,07/25/2020,Jul 25,65
Randolph County,03/07/2020,Mar 07,0
Randolph County,03/14/2020,Mar 14,5
Randolph County,03/21/2020,Mar 21,2
Randolph County,03/28/2020,Mar 28,66
Randolph County,04/04/2020,Apr 04,219
Randolph County,04/11/2020,Apr 11,233
Randolph County,04/18/2020,Apr 18,165
Randolph County,04/25/2020,Apr 25,239
Randolph County,05/02/2020,May 02,116
Randolph County,05/09/2020,May 09,77
Randolph County,05/16/2020,May 16,57
Randolph County,05/23/2020,May 23,66
Randolph County,05/30/2020,May 30,55
Randolph County,06/06/2020,Jun 06,61
Randolph County,06/13/2020,Jun 13,54
Randolph County,06/20/2020,Jun 20,64
Randolph County,06/27/2020,Jun 27,53
Randolph County,07/04/2020,Jul 04,44
Randolph County,07/11/2020,Jul 11,72
Randolph County,07/18/2020,Jul 18,62
Randolph County,07/25/2020,Jul 25,39
Richmond County,03/07/2020,Mar 07,128
Richmond County,03/14/2020,Mar 14,88
Richmond County,03/21/2020,Mar 21,141
Richmond County,03/28/2020,Mar 28,2013
Richmond County,04/04/2020,Apr 04,5670
Richmond County,04/11/2020,Apr 11,4869
Richmond County,04/18/2020,Apr 18,3450
Richmond County,04/25/2020,Apr 25,4066
Richmond County,05/02/2020,May 02,3424
Richmond County,05/09/2020,May 09,3349
Richmond County,05/16/2020,May 16,2446
Richmond County,05/23/2020,May 23,2565
Richmond County,05/30/2020,May 30,2277
Richmond County,06/06/2020,Jun 06,2520
Richmond County,06/13/2020,Jun 13,2337
Richmond County,06/20/2020,Jun 20,2143
Richmond County,06/27/2020,Jun 27,1972
Richmond County,07/04/2020,Jul 04,1982
Richmond County,07/11/2020,Jul 11,2625
Richmond County,07/18/2020,Jul 18,3052
Richmond County,07/25/2020,Jul 25,1599
Rockdale County,03/07/2020,Mar 07,57
Rockdale County,03/14/2020,Mar 14,68
Rockdale County,03/21/2020,Mar 21,125
Rockdale County,03/28/2020,Mar 28,1120
Rockdale County,04/04/2020,Apr 04,3455
Rockdale County,04/11/2020,Apr 11,2691
Rockdale County,04/18/2020,Apr 18,1976
Rockdale County,04/25/2020,Apr 25,2273
Rockdale County,05/02/2020,May 02,2292
Rockdale County,05/09/2020,May 09,2484
Rockdale County,05/16/2020,May 16,1823
Rockdale County,05/23/2020,May 23,1625
Rockdale County,05/30/2020,May 30,1469
Rockdale County,06/06/2020,Jun 06,1430
Rockdale County,06/13/2020,Jun 13,1313
Rockdale County,06/20/2020,Jun 20,1323
Rockdale County,06/27/2020,Jun 27,1115
Rockdale County,07/04/2020,Jul 04,1022
Rockdale County,07/11/2020,Jul 11,1335
Rockdale County,07/18/2020,Jul 18,1118
Rockdale County,07/25/2020,Jul 25,941
Schley County,03/07/2020,Mar 07,1
Schley County,03/14/2020,Mar 14,2
Schley County,03/21/2020,Mar 21,1
Schley County,03/28/2020,Mar 28,15
Schley County,04/04/2020,Apr 04,62
Schley County,04/11/2020,Apr 11,46
Schley County,04/18/2020,Apr 18,46
Schley County,04/25/2020,Apr 25,29
Schley County,05/02/2020,May 02,25
Schley County,05/09/2020,May 09,35
Schley County,05/16/2020,May 16,54
Schley County,05/23/2020,May 23,43
Schley County,05/30/2020,May 30,38
Schley County,06/06/2020,Jun 06,24
Schley County,06/13/2020,Jun 13,16
Schley County,06/20/2020,Jun 20,29
Schley County,06/27/2020,Jun 27,25
Schley County,07/04/2020,Jul 04,26
Schley County,07/11/2020,Jul 11,25
Schley County,07/18/2020,Jul 18,31
Schley County,07/25/2020,Jul 25,13
Screven County,03/07/2020,Mar 07,11
Screven County,03/14/2020,Mar 14,5
Screven County,03/21/2020,Mar 21,16
Screven County,03/28/2020,Mar 28,69
Screven County,04/04/2020,Apr 04,270
Screven County,04/11/2020,Apr 11,383
Screven County,04/18/2020,Apr 18,405
Screven County,04/25/2020,Apr 25,241
Screven County,05/02/2020,May 02,318
Screven County,05/09/2020,May 09,312
Screven County,05/16/2020,May 16,261
Screven County,05/23/2020,May 23,316
Screven County,05/30/2020,May 30,141
Screven County,06/06/2020,Jun 06,228
Screven County,06/13/2020,Jun 13,166
Screven County,06/20/2020,Jun 20,166
Screven County,06/27/2020,Jun 27,190
Screven County,07/04/2020,Jul 04,157
Screven County,07/11/2020,Jul 11,306
Screven County,07/18/2020,Jul 18,145
Screven County,07/25/2020,Jul 25,115
Seminole County,03/07/2020,Mar 07,1
Seminole County,03/14/2020,Mar 14,2
Seminole County,03/21/2020,Mar 21,2
Seminole County,03/28/2020,Mar 28,39
Seminole County,04/04/2020,Apr 04,106
Seminole County,04/11/2020,Apr 11,115
Seminole County,04/18/2020,Apr 18,82
Seminole County,04/25/2020,Apr 25,110
Seminole County,05/02/2020,May 02,85
Seminole County,05/09/2020,May 09,77
Seminole County,05/16/2020,May 16,63
Seminole County,05/23/2020,May 23,62
Seminole County,05/30/2020,May 30,48
Seminole County,06/06/2020,Jun 06,55
Seminole County,06/13/2020,Jun 13,52
Seminole County,06/20/2020,Jun 20,66
Seminole County,06/27/2020,Jun 27,37
Seminole County,07/04/2020,Jul 04,65
Seminole County,07/11/2020,Jul 11,73
Seminole County,07/18/2020,Jul 18,52
Seminole County,07/25/2020,Jul 25,27
Spalding County,03/07/2020,Mar 07,47
Spalding County,03/14/2020,Mar 14,73
Spalding County,03/21/2020,Mar 21,59
Spalding County,03/28/2020,Mar 28,565
Spalding County,04/04/2020,Apr 04,1921
Spalding County,04/11/2020,Apr 11,1935
Spalding County,04/18/2020,Apr 18,1336
Spalding County,04/25/2020,Apr 25,1425
Spalding County,05/02/2020,May 02,1422
Spalding County,05/09/2020,May 09,1255
Spalding County,05/16/2020,May 16,872
Spalding County,05/23/2020,May 23,944
Spalding County,05/30/2020,May 30,820
Spalding County,06/06/2020,Jun 06,716
Spalding County,06/13/2020,Jun 13,753
Spalding County,06/20/2020,Jun 20,775
Spalding County,06/27/2020,Jun 27,692
Spalding County,07/04/2020,Jul 04,660
Spalding County,07/11/2020,Jul 11,960
Spalding County,07/18/2020,Jul 18,916
Spalding County,07/25/2020,Jul 25,504
Stephens County,03/07/2020,Mar 07,10
Stephens County,03/14/2020,Mar 14,20
Stephens County,03/21/2020,Mar 21,11
Stephens County,03/28/2020,Mar 28,150
Stephens County,04/04/2020,Apr 04,677
Stephens County,04/11/2020,Apr 11,533
Stephens County,04/18/2020,Apr 18,634
Stephens County,04/25/2020,Apr 25,527
Stephens County,05/02/2020,May 02,599
Stephens County,05/09/2020,May 09,494
Stephens County,05/16/2020,May 16,372
Stephens County,05/23/2020,May 23,312
Stephens County,05/30/2020,May 30,386
Stephens County,06/06/2020,Jun 06,257
Stephens County,06/13/2020,Jun 13,180
Stephens County,06/20/2020,Jun 20,243
Stephens County,06/27/2020,Jun 27,199
Stephens County,07/04/2020,Jul 04,144
Stephens County,07/11/2020,Jul 11,282
Stephens County,07/18/2020,Jul 18,186
Stephens County,07/25/2020,Jul 25,151
Stewart County,03/07/2020,Mar 07,5
