Area,Date,Claims,FebLaborForce,CumClaims,PctFebLabor
Crawford County,05/16/2020,173,5691.0,1453,25.5
Crawford County,05/23/2020,121,5691.0,1574,27.7
Crawford County,05/30/2020,92,5691.0,1666,29.3
Crisp County,03/07/2020,24,9654.0,24,0.2
Crisp County,03/14/2020,26,9654.0,50,0.5
Crisp County,03/21/2020,15,9654.0,65,0.7
Crisp County,03/28/2020,251,9654.0,316,3.3
Crisp County,04/04/2020,795,9654.0,1111,11.5
Crisp County,04/11/2020,662,9654.0,1773,18.4
Crisp County,04/18/2020,578,9654.0,2351,24.4
Crisp County,04/25/2020,615,9654.0,2966,30.7
Crisp County,05/02/2020,533,9654.0,3499,36.2
Crisp County,05/09/2020,582,9654.0,4081,42.3
Crisp County,05/16/2020,450,9654.0,4531,46.9
Crisp County,05/23/2020,640,9654.0,5171,53.6
Crisp County,05/30/2020,478,9654.0,5649,58.5
Dade County,03/07/2020,2,8345.0,2,0.0
Dade County,03/14/2020,0,8345.0,2,0.0
Dade County,03/21/2020,6,8345.0,8,0.1
Dade County,03/28/2020,68,8345.0,76,0.9
Dade County,04/04/2020,254,8345.0,330,4.0
Dade County,04/11/2020,253,8345.0,583,7.0
Dade County,04/18/2020,176,8345.0,759,9.1
Dade County,04/25/2020,201,8345.0,960,11.5
Dade County,05/02/2020,170,8345.0,1130,13.5
Dade County,05/09/2020,155,8345.0,1285,15.4
Dade County,05/16/2020,189,8345.0,1474,17.7
Dade County,05/23/2020,168,8345.0,1642,19.7
Dade County,05/30/2020,108,8345.0,1750,21.0
Dawson County,03/07/2020,8,12502.0,8,0.1
Dawson County,03/14/2020,13,12502.0,21,0.2
Dawson County,03/21/2020,15,12502.0,36,0.3
Dawson County,03/28/2020,426,12502.0,462,3.7
Dawson County,04/04/2020,978,12502.0,1440,11.5
Dawson County,04/11/2020,716,12502.0,2156,17.2
Dawson County,04/18/2020,741,12502.0,2897,23.2
Dawson County,04/25/2020,755,12502.0,3652,29.2
Dawson County,05/02/2020,596,12502.0,4248,34.0
Dawson County,05/09/2020,601,12502.0,4849,38.8
Dawson County,05/16/2020,442,12502.0,5291,42.3
Dawson County,05/23/2020,388,12502.0,5679,45.4
Dawson County,05/30/2020,342,12502.0,6021,48.2
Decatur County,03/07/2020,7,11912.0,7,0.1
Decatur County,03/14/2020,11,11912.0,18,0.2
Decatur County,03/21/2020,25,11912.0,43,0.4
Decatur County,03/28/2020,121,11912.0,164,1.4
Decatur County,04/04/2020,630,11912.0,794,6.7
Decatur County,04/11/2020,371,11912.0,1165,9.8
Decatur County,04/18/2020,472,11912.0,1637,13.7
Decatur County,04/25/2020,428,11912.0,2065,17.3
Decatur County,05/02/2020,356,11912.0,2421,20.3
Decatur County,05/09/2020,338,11912.0,2759,23.2
Decatur County,05/16/2020,304,11912.0,3063,25.7
Decatur County,05/23/2020,261,11912.0,3324,27.9
Decatur County,05/30/2020,279,11912.0,3603,30.2
DeKalb County,03/07/2020,374,405645.0,374,0.1
DeKalb County,03/14/2020,380,405645.0,754,0.2
DeKalb County,03/21/2020,1394,405645.0,2148,0.5
DeKalb County,03/28/2020,12259,405645.0,14407,3.6
DeKalb County,04/04/2020,32197,405645.0,46604,11.5
DeKalb County,04/11/2020,22705,405645.0,69309,17.1
DeKalb County,04/18/2020,16652,405645.0,85961,21.2
DeKalb County,04/25/2020,20460,405645.0,106421,26.2
DeKalb County,05/02/2020,17598,405645.0,124019,30.6
DeKalb County,05/09/2020,19981,405645.0,144000,35.5
DeKalb County,05/16/2020,14572,405645.0,158572,39.1
DeKalb County,05/23/2020,13333,405645.0,171905,42.4
DeKalb County,05/30/2020,12450,405645.0,184355,45.4
Dodge County,03/07/2020,7,7063.0,7,0.1
Dodge County,03/14/2020,15,7063.0,22,0.3
Dodge County,03/21/2020,5,7063.0,27,0.4
Dodge County,03/28/2020,72,7063.0,99,1.4
Dodge County,04/04/2020,233,7063.0,332,4.7
Dodge County,04/11/2020,226,7063.0,558,7.9
Dodge County,04/18/2020,197,7063.0,755,10.7
Dodge County,04/25/2020,180,7063.0,935,13.2
Dodge County,05/02/2020,240,7063.0,1175,16.6
Dodge County,05/09/2020,272,7063.0,1447,20.5
Dodge County,05/16/2020,236,7063.0,1683,23.8
Dodge County,05/23/2020,308,7063.0,1991,28.2
Dodge County,05/30/2020,120,7063.0,2111,29.9
Dooly County,03/07/2020,6,5193.0,6,0.1
Dooly County,03/14/2020,4,5193.0,10,0.2
Dooly County,03/21/2020,2,5193.0,12,0.2
Dooly County,03/28/2020,55,5193.0,67,1.3
Dooly County,04/04/2020,155,5193.0,222,4.3
Dooly County,04/11/2020,186,5193.0,408,7.9
Dooly County,04/18/2020,119,5193.0,527,10.1
Dooly County,04/25/2020,128,5193.0,655,12.6
Dooly County,05/02/2020,123,5193.0,778,15.0
Dooly County,05/09/2020,132,5193.0,910,17.5
Dooly County,05/16/2020,102,5193.0,1012,19.5
Dooly County,05/23/2020,126,5193.0,1138,21.9
Dooly County,05/30/2020,62,5193.0,1200,23.1
Dougherty County,03/07/2020,48,38914.0,48,0.1
Dougherty County,03/14/2020,111,38914.0,159,0.4
Dougherty County,03/21/2020,67,38914.0,226,0.6
Dougherty County,03/28/2020,1066,38914.0,1292,3.3
Dougherty County,04/04/2020,2831,38914.0,4123,10.6
Dougherty County,04/11/2020,1973,38914.0,6096,15.7
Dougherty County,04/18/2020,1723,38914.0,7819,20.1
Dougherty County,04/25/2020,2208,38914.0,10027,25.8
Dougherty County,05/02/2020,1600,38914.0,11627,29.9
Dougherty County,05/09/2020,1667,38914.0,13294,34.2
Dougherty County,05/16/2020,1427,38914.0,14721,37.8
Dougherty County,05/23/2020,1309,38914.0,16030,41.2
Dougherty County,05/30/2020,1077,38914.0,17107,44.0
Douglas County,03/07/2020,66,74398.0,66,0.1
Douglas County,03/14/2020,59,74398.0,125,0.2
Douglas County,03/21/2020,140,74398.0,265,0.4
Douglas County,03/28/2020,2053,74398.0,2318,3.1
Douglas County,04/04/2020,6234,74398.0,8552,11.5
Douglas County,04/11/2020,4372,74398.0,12924,17.4
Douglas County,04/18/2020,3589,74398.0,16513,22.2
Douglas County,04/25/2020,3927,74398.0,20440,27.5
Douglas County,05/02/2020,3643,74398.0,24083,32.4
Douglas County,05/09/2020,4350,74398.0,28433,38.2
Douglas County,05/16/2020,2891,74398.0,31324,42.1
Douglas County,05/23/2020,2885,74398.0,34209,46.0
Douglas County,05/30/2020,2891,74398.0,37100,49.9
Early County,03/07/2020,1,4550.0,1,0.0
Early County,03/14/2020,1,4550.0,2,0.0
Early County,03/21/2020,3,4550.0,5,0.1
Early County,03/28/2020,35,4550.0,40,0.9
Early County,04/04/2020,109,4550.0,149,3.3
Early County,04/11/2020,128,4550.0,277,6.1
Early County,04/18/2020,85,4550.0,362,8.0
Early County,04/25/2020,113,4550.0,475,10.4
Early County,05/02/2020,113,4550.0,588,12.9
Early County,05/09/2020,123,4550.0,711,15.6
Early County,05/16/2020,105,4550.0,816,17.9
Early County,05/23/2020,94,4550.0,910,20.0
Early County,05/30/2020,98,4550.0,1008,22.2
Echols County,03/07/2020,0,2000.0,0,0.0
Echols County,03/14/2020,0,2000.0,0,0.0
Echols County,03/21/2020,1,2000.0,1,0.0
Echols County,03/28/2020,15,2000.0,16,0.8
Echols County,04/04/2020,67,2000.0,83,4.2
Echols County,04/11/2020,73,2000.0,156,7.8
Echols County,04/18/2020,54,2000.0,210,10.5
Echols County,04/25/2020,69,2000.0,279,14.0
Echols County,05/02/2020,53,2000.0,332,16.6
Echols County,05/09/2020,54,2000.0,386,19.3
Echols County,05/16/2020,44,2000.0,430,21.5
Echols County,05/23/2020,45,2000.0,475,23.8
Echols County,05/30/2020,40,2000.0,515,25.8
Effingham County,03/07/2020,12,31085.0,12,0.0
Effingham County,03/14/2020,18,31085.0,30,0.1
Effingham County,03/21/2020,73,31085.0,103,0.3
Effingham County,03/28/2020,448,31085.0,551,1.8
Effingham County,04/04/2020,1880,31085.0,2431,7.8
Effingham County,04/11/2020,1571,31085.0,4002,12.9
Effingham County,04/18/2020,1412,31085.0,5414,17.4
Effingham County,04/25/2020,1176,31085.0,6590,21.2
Effingham County,05/02/2020,1069,31085.0,7659,24.6
Effingham County,05/09/2020,1112,31085.0,8771,28.2
Effingham County,05/16/2020,932,31085.0,9703,31.2
Effingham County,05/23/2020,765,31085.0,10468,33.7
Effingham County,05/30/2020,725,31085.0,11193,36.0
Elbert County,03/07/2020,7,7751.0,7,0.1
Elbert County,03/14/2020,13,7751.0,20,0.3
Elbert County,03/21/2020,11,7751.0,31,0.4
Elbert County,03/28/2020,80,7751.0,111,1.4
Elbert County,04/04/2020,350,7751.0,461,5.9
Elbert County,04/11/2020,557,7751.0,1018,13.1
Elbert County,04/18/2020,402,7751.0,1420,18.3
Elbert County,04/25/2020,352,7751.0,1772,22.9
Elbert County,05/02/2020,291,7751.0,2063,26.6
Elbert County,05/09/2020,320,7751.0,2383,30.7
Elbert County,05/16/2020,248,7751.0,2631,33.9
Elbert County,05/23/2020,278,7751.0,2909,37.5
Elbert County,05/30/2020,250,7751.0,3159,40.8
Emanuel County,03/07/2020,18,8449.0,18,0.2
Emanuel County,03/14/2020,24,8449.0,42,0.5
Emanuel County,03/21/2020,27,8449.0,69,0.8
Emanuel County,03/28/2020,69,8449.0,138,1.6
Emanuel County,04/04/2020,308,8449.0,446,5.3
Emanuel County,04/11/2020,382,8449.0,828,9.8
Emanuel County,04/18/2020,234,8449.0,1062,12.6
Emanuel County,04/25/2020,281,8449.0,1343,15.9
Emanuel County,05/02/2020,216,8449.0,1559,18.5
Emanuel County,05/09/2020,250,8449.0,1809,21.4
Emanuel County,05/16/2020,235,8449.0,2044,24.2
Emanuel County,05/23/2020,220,8449.0,2264,26.8
Emanuel County,05/30/2020,164,8449.0,2428,28.7
Evans County,03/07/2020,11,4983.0,11,0.2
Evans County,03/14/2020,6,4983.0,17,0.3
Evans County,03/21/2020,5,4983.0,22,0.4
Evans County,03/28/2020,45,4983.0,67,1.3
Evans County,04/04/2020,171,4983.0,238,4.8
Evans County,04/11/2020,183,4983.0,421,8.4
Evans County,04/18/2020,127,4983.0,548,11.0
Evans County,04/25/2020,177,4983.0,725,14.5
Evans County,05/02/2020,127,4983.0,852,17.1
Evans County,05/09/2020,151,4983.0,1003,20.1
Evans County,05/16/2020,150,4983.0,1153,23.1
Evans County,05/23/2020,133,4983.0,1286,25.8
Evans County,05/30/2020,90,4983.0,1376,27.6
Fannin County,03/07/2020,23,11531.0,23,0.2
Fannin County,03/14/2020,18,11531.0,41,0.4
Fannin County,03/21/2020,47,11531.0,88,0.8
Fannin County,03/28/2020,320,11531.0,408,3.5
Fannin County,04/04/2020,860,11531.0,1268,11.0
Fannin County,04/11/2020,620,11531.0,1888,16.4
Fannin County,04/18/2020,450,11531.0,2338,20.3
Fannin County,04/25/2020,480,11531.0,2818,24.4
Fannin County,05/02/2020,430,11531.0,3248,28.2
Fannin County,05/09/2020,524,11531.0,3772,32.7
Fannin County,05/16/2020,315,11531.0,4087,35.4
Fannin County,05/23/2020,268,11531.0,4355,37.8
Fannin County,05/30/2020,289,11531.0,4644,40.3
Fayette County,03/07/2020,28,58898.0,28,0.0
Fayette County,03/14/2020,51,58898.0,79,0.1
Fayette County,03/21/2020,146,58898.0,225,0.4
Fayette County,03/28/2020,1537,58898.0,1762,3.0
Fayette County,04/04/2020,4706,58898.0,6468,11.0
Fayette County,04/11/2020,3963,58898.0,10431,17.7
Fayette County,04/18/2020,3078,58898.0,13509,22.9
Fayette County,04/25/2020,3239,58898.0,16748,28.4
Fayette County,05/02/2020,3412,58898.0,20160,34.2
Fayette County,05/09/2020,3597,58898.0,23757,40.3
Fayette County,05/16/2020,2505,58898.0,26262,44.6
Fayette County,05/23/2020,2382,58898.0,28644,48.6
Fayette County,05/30/2020,2172,58898.0,30816,52.3
Floyd County,03/07/2020,62,44830.0,62,0.1
Floyd County,03/14/2020,45,44830.0,107,0.2
Floyd County,03/21/2020,100,44830.0,207,0.5
Floyd County,03/28/2020,1044,44830.0,1251,2.8
Floyd County,04/04/2020,3865,44830.0,5116,11.4
Floyd County,04/11/2020,3142,44830.0,8258,18.4
Floyd County,04/18/2020,2898,44830.0,11156,24.9
Floyd County,04/25/2020,2218,44830.0,13374,29.8
Floyd County,05/02/2020,1906,44830.0,15280,34.1
Floyd County,05/09/2020,2138,44830.0,17418,38.9
Floyd County,05/16/2020,1409,44830.0,18827,42.0
Floyd County,05/23/2020,1426,44830.0,20253,45.2
Floyd County,05/30/2020,1567,44830.0,21820,48.7
Forsyth County,03/07/2020,52,124008.0,52,0.0
Forsyth County,03/14/2020,51,124008.0,103,0.1
Forsyth County,03/21/2020,191,124008.0,294,0.2
Forsyth County,03/28/2020,2349,124008.0,2643,2.1
Forsyth County,04/04/2020,6767,124008.0,9410,7.6
Forsyth County,04/11/2020,4836,124008.0,14246,11.5
Forsyth County,04/18/2020,4100,124008.0,18346,14.8
Forsyth County,04/25/2020,5753,124008.0,24099,19.4
Forsyth County,05/02/2020,4687,124008.0,28786,23.2
Forsyth County,05/09/2020,4369,124008.0,33155,26.7
Forsyth County,05/16/2020,3850,124008.0,37005,29.8
Forsyth County,05/23/2020,2419,124008.0,39424,31.8
Forsyth County,05/30/2020,2570,124008.0,41994,33.9
Franklin County,03/07/2020,9,10092.0,9,0.1
Franklin County,03/14/2020,13,10092.0,22,0.2
Franklin County,03/21/2020,16,10092.0,38,0.4
Franklin County,03/28/2020,136,10092.0,174,1.7
Franklin County,04/04/2020,711,10092.0,885,8.8
Franklin County,04/11/2020,663,10092.0,1548,15.3
Franklin County,04/18/2020,665,10092.0,2213,21.9
Franklin County,04/25/2020,536,10092.0,2749,27.2
Franklin County,05/02/2020,551,10092.0,3300,32.7
Franklin County,05/09/2020,588,10092.0,3888,38.5
Franklin County,05/16/2020,464,10092.0,4352,43.1
Franklin County,05/23/2020,465,10092.0,4817,47.7
Franklin County,05/30/2020,417,10092.0,5234,51.9
Fulton County,03/07/2020,420,565766.0,420,0.1
Fulton County,03/14/2020,498,565766.0,918,0.2
Fulton County,03/21/2020,2201,565766.0,3119,0.6
Fulton County,03/28/2020,20249,565766.0,23368,4.1
Fulton County,04/04/2020,48589,565766.0,71957,12.7
Fulton County,04/11/2020,39616,565766.0,111573,19.7
Fulton County,04/18/2020,28670,565766.0,140243,24.8
Fulton County,04/25/2020,36662,565766.0,176905,31.3
Fulton County,05/02/2020,30351,565766.0,207256,36.6
Fulton County,05/09/2020,33068,565766.0,240324,42.5
Fulton County,05/16/2020,24780,565766.0,265104,46.9
Fulton County,05/23/2020,22188,565766.0,287292,50.8
Fulton County,05/30/2020,18521,565766.0,305813,54.1
Gilmer County,03/07/2020,8,11892.0,8,0.1
Gilmer County,03/14/2020,20,11892.0,28,0.2
Gilmer County,03/21/2020,39,11892.0,67,0.6
Gilmer County,03/28/2020,257,11892.0,324,2.7
Gilmer County,04/04/2020,813,11892.0,1137,9.6
Gilmer County,04/11/2020,667,11892.0,1804,15.2
Gilmer County,04/18/2020,587,11892.0,2391,20.1
Gilmer County,04/25/2020,505,11892.0,2896,24.4
Gilmer County,05/02/2020,576,11892.0,3472,29.2
Gilmer County,05/09/2020,613,11892.0,4085,34.4
Gilmer County,05/16/2020,335,11892.0,4420,37.2
Gilmer County,05/23/2020,332,11892.0,4752,40.0
Gilmer County,05/30/2020,293,11892.0,5045,42.4
Glascock County,03/07/2020,2,1306.0,2,0.2
Glascock County,03/14/2020,0,1306.0,2,0.2
Glascock County,03/21/2020,1,1306.0,3,0.2
Glascock County,03/28/2020,15,1306.0,18,1.4
Glascock County,04/04/2020,35,1306.0,53,4.1
Glascock County,04/11/2020,50,1306.0,103,7.9
Glascock County,04/18/2020,47,1306.0,150,11.5
Glascock County,04/25/2020,46,1306.0,196,15.0
Glascock County,05/02/2020,77,1306.0,273,20.9
Glascock County,05/09/2020,52,1306.0,325,24.9
Glascock County,05/16/2020,27,1306.0,352,27.0
Glascock County,05/23/2020,44,1306.0,396,30.3
Glascock County,05/30/2020,32,1306.0,428,32.8
Glynn County,03/07/2020,27,39132.0,27,0.1
Glynn County,03/14/2020,35,39132.0,62,0.2
Glynn County,03/21/2020,57,39132.0,119,0.3
Glynn County,03/28/2020,1110,39132.0,1229,3.1
Glynn County,04/04/2020,4186,39132.0,5415,13.8
Glynn County,04/11/2020,2973,39132.0,8388,21.4
Glynn County,04/18/2020,1961,39132.0,10349,26.4
Glynn County,04/25/2020,2168,39132.0,12517,32.0
Glynn County,05/02/2020,1740,39132.0,14257,36.4
Glynn County,05/09/2020,2980,39132.0,17237,44.0
Glynn County,05/16/2020,1365,39132.0,18602,47.5
Glynn County,05/23/2020,1239,39132.0,19841,50.7
Glynn County,05/30/2020,1268,39132.0,21109,53.9
Gordon County,03/07/2020,45,28517.0,45,0.2
Gordon County,03/14/2020,53,28517.0,98,0.3
Gordon County,03/21/2020,51,28517.0,149,0.5
Gordon County,03/28/2020,463,28517.0,612,2.1
Gordon County,04/04/2020,1706,28517.0,2318,8.1
Gordon County,04/11/2020,1915,28517.0,4233,14.8
Gordon County,04/18/2020,2194,28517.0,6427,22.5
Gordon County,04/25/2020,1766,28517.0,8193,28.7
Gordon County,05/02/2020,1408,28517.0,9601,33.7
Gordon County,05/09/2020,1768,28517.0,11369,39.9
Gordon County,05/16/2020,992,28517.0,12361,43.3
Gordon County,05/23/2020,926,28517.0,13287,46.6
Gordon County,05/30/2020,1046,28517.0,14333,50.3
Grady County,03/07/2020,7,10616.0,7,0.1
Grady County,03/14/2020,3,10616.0,10,0.1
Grady County,03/21/2020,11,10616.0,21,0.2
Grady County,03/28/2020,96,10616.0,117,1.1
Grady County,04/04/2020,447,10616.0,564,5.3
Grady County,04/11/2020,376,10616.0,940,8.9
Grady County,04/18/2020,261,10616.0,1201,11.3
Grady County,04/25/2020,323,10616.0,1524,14.4
Grady County,05/02/2020,209,10616.0,1733,16.3
Grady County,05/09/2020,228,10616.0,1961,18.5
Grady County,05/16/2020,181,10616.0,2142,20.2
Grady County,05/23/2020,168,10616.0,2310,21.8
Grady County,05/30/2020,151,10616.0,2461,23.2
Greene County,03/07/2020,9,7005.0,9,0.1
Greene County,03/14/2020,7,7005.0,16,0.2
Greene County,03/21/2020,11,7005.0,27,0.4
Greene County,03/28/2020,147,7005.0,174,2.5
Greene County,04/04/2020,457,7005.0,631,9.0
Greene County,04/11/2020,534,7005.0,1165,16.6
Greene County,04/18/2020,367,7005.0,1532,21.9
Greene County,04/25/2020,300,7005.0,1832,26.2
Greene County,05/02/2020,322,7005.0,2154,30.7
Greene County,05/09/2020,330,7005.0,2484,35.5
Greene County,05/16/2020,227,7005.0,2711,38.7
Greene County,05/23/2020,268,7005.0,2979,42.5
Greene County,05/30/2020,223,7005.0,3202,45.7
Gwinnett County,03/07/2020,299,497011.0,299,0.1
Gwinnett County,03/14/2020,377,497011.0,676,0.1
Gwinnett County,03/21/2020,869,497011.0,1545,0.3
Gwinnett County,03/28/2020,12556,497011.0,14101,2.8
Gwinnett County,04/04/2020,41058,497011.0,55159,11.1
Gwinnett County,04/11/2020,27660,497011.0,82819,16.7
Gwinnett County,04/18/2020,23099,497011.0,105918,21.3
Gwinnett County,04/25/2020,26400,497011.0,132318,26.6
Gwinnett County,05/02/2020,20158,497011.0,152476,30.7
Gwinnett County,05/09/2020,24005,497011.0,176481,35.5
Gwinnett County,05/16/2020,16421,497011.0,192902,38.8
Gwinnett County,05/23/2020,14879,497011.0,207781,41.8
Gwinnett County,05/30/2020,13650,497011.0,221431,44.6
Habersham County,03/07/2020,17,19224.0,17,0.1
Habersham County,03/14/2020,174,19224.0,191,1.0
Habersham County,03/21/2020,42,19224.0,233,1.2
Habersham County,03/28/2020,381,19224.0,614,3.2
Habersham County,04/04/2020,1145,19224.0,1759,9.2
Habersham County,04/11/2020,782,19224.0,2541,13.2
Habersham County,04/18/2020,850,19224.0,3391,17.6
Habersham County,04/25/2020,715,19224.0,4106,21.4
Habersham County,05/02/2020,556,19224.0,4662,24.3
Habersham County,05/09/2020,622,19224.0,5284,27.5
Habersham County,05/16/2020,468,19224.0,5752,29.9
Habersham County,05/23/2020,394,19224.0,6146,32.0
Habersham County,05/30/2020,357,19224.0,6503,33.8
Hall County,03/07/2020,54,103806.0,54,0.1
Hall County,03/14/2020,94,103806.0,148,0.1
Hall County,03/21/2020,130,103806.0,278,0.3
Hall County,03/28/2020,1992,103806.0,2270,2.2
Hall County,04/04/2020,7087,103806.0,9357,9.0
Hall County,04/11/2020,4688,103806.0,14045,13.5
Hall County,04/18/2020,4518,103806.0,18563,17.9
Hall County,04/25/2020,4402,103806.0,22965,22.1
Hall County,05/02/2020,4332,103806.0,27297,26.3
Hall County,05/09/2020,3777,103806.0,31074,29.9
Hall County,05/16/2020,2835,103806.0,33909,32.7
Hall County,05/23/2020,2446,103806.0,36355,35.0
Hall County,05/30/2020,2173,103806.0,38528,37.1
Hancock County,03/07/2020,4,2549.0,4,0.2
Hancock County,03/14/2020,4,2549.0,8,0.3
Hancock County,03/21/2020,4,2549.0,12,0.5
Hancock County,03/28/2020,28,2549.0,40,1.6
Hancock County,04/04/2020,116,2549.0,156,6.1
Hancock County,04/11/2020,151,2549.0,307,12.0
Hancock County,04/18/2020,96,2549.0,403,15.8
Hancock County,04/25/2020,130,2549.0,533,20.9
Hancock County,05/02/2020,135,2549.0,668,26.2
Hancock County,05/09/2020,126,2549.0,794,31.1
Hancock County,05/16/2020,76,2549.0,870,34.1
Hancock County,05/23/2020,115,2549.0,985,38.6
Hancock County,05/30/2020,77,2549.0,1062,41.7
Haralson County,03/07/2020,3,12775.0,3,0.0
Haralson County,03/14/2020,15,12775.0,18,0.1
Haralson County,03/21/2020,21,12775.0,39,0.3
Haralson County,03/28/2020,222,12775.0,261,2.0
Haralson County,04/04/2020,983,12775.0,1244,9.7
Haralson County,04/11/2020,878,12775.0,2122,16.6
Haralson County,04/18/2020,1212,12775.0,3334,26.1
Haralson County,04/25/2020,681,12775.0,4015,31.4
Haralson County,05/02/2020,552,12775.0,4567,35.7
Haralson County,05/09/2020,460,12775.0,5027,39.4
Haralson County,05/16/2020,336,12775.0,5363,42.0
Haralson County,05/23/2020,274,12775.0,5637,44.1
Haralson County,05/30/2020,335,12775.0,5972,46.7
Harris County,03/07/2020,6,16787.0,6,0.0
Harris County,03/14/2020,16,16787.0,22,0.1
Harris County,03/21/2020,21,16787.0,43,0.3
Harris County,03/28/2020,492,16787.0,535,3.2
Harris County,04/04/2020,846,16787.0,1381,8.2
Harris County,04/11/2020,807,16787.0,2188,13.0
Harris County,04/18/2020,558,16787.0,2746,16.4
Harris County,04/25/2020,628,16787.0,3374,20.1
Harris County,05/02/2020,582,16787.0,3956,23.6
Harris County,05/09/2020,653,16787.0,4609,27.5
Harris County,05/16/2020,495,16787.0,5104,30.4
Harris County,05/23/2020,525,16787.0,5629,33.5
Harris County,05/30/2020,382,16787.0,6011,35.8
Hart County,03/07/2020,14,11193.0,14,0.1
Hart County,03/14/2020,14,11193.0,28,0.3
Hart County,03/21/2020,22,11193.0,50,0.4
Hart County,03/28/2020,102,11193.0,152,1.4
Hart County,04/04/2020,436,11193.0,588,5.3
Hart County,04/11/2020,530,11193.0,1118,10.0
Hart County,04/18/2020,360,11193.0,1478,13.2
Hart County,04/25/2020,390,11193.0,1868,16.7
Hart County,05/02/2020,328,11193.0,2196,19.6
Hart County,05/09/2020,345,11193.0,2541,22.7
Hart County,05/16/2020,256,11193.0,2797,25.0
Hart County,05/23/2020,281,11193.0,3078,27.5
Hart County,05/30/2020,195,11193.0,3273,29.2
Heard County,03/07/2020,6,5364.0,6,0.1
Heard County,03/14/2020,9,5364.0,15,0.3
Heard County,03/21/2020,7,5364.0,22,0.4
Heard County,03/28/2020,75,5364.0,97,1.8
Heard County,04/04/2020,390,5364.0,487,9.1
Heard County,04/11/2020,247,5364.0,734,13.7
Heard County,04/18/2020,222,5364.0,956,17.8
Heard County,04/25/2020,225,5364.0,1181,22.0
Heard County,05/02/2020,186,5364.0,1367,25.5
Heard County,05/09/2020,171,5364.0,1538,28.7
Heard County,05/16/2020,184,5364.0,1722,32.1
Heard County,05/23/2020,144,5364.0,1866,34.8
Heard County,05/30/2020,148,5364.0,2014,37.5
Henry County,03/07/2020,98,117492.0,98,0.1
Henry County,03/14/2020,122,117492.0,220,0.2
Henry County,03/21/2020,285,117492.0,505,0.4
Henry County,03/28/2020,3044,117492.0,3549,3.0
Henry County,04/04/2020,9962,117492.0,13511,11.5
Henry County,04/11/2020,7643,117492.0,21154,18.0
Henry County,04/18/2020,6122,117492.0,27276,23.2
Henry County,04/25/2020,7772,117492.0,35048,29.8
Henry County,05/02/2020,7501,117492.0,42549,36.2
Henry County,05/09/2020,7422,117492.0,49971,42.5
Henry County,05/16/2020,5243,117492.0,55214,47.0
Henry County,05/23/2020,4466,117492.0,59680,50.8
Henry County,05/30/2020,3994,117492.0,63674,54.2
Houston County,03/07/2020,50,71387.0,50,0.1
Houston County,03/14/2020,39,71387.0,89,0.1
Houston County,03/21/2020,121,71387.0,210,0.3
Houston County,03/28/2020,1607,71387.0,1817,2.5
Houston County,04/04/2020,4167,71387.0,5984,8.4
Houston County,04/11/2020,3461,71387.0,9445,13.2
Houston County,04/18/2020,2529,71387.0,11974,16.8
Houston County,04/25/2020,2773,71387.0,14747,20.7
Houston County,05/02/2020,2144,71387.0,16891,23.7
Houston County,05/09/2020,2530,71387.0,19421,27.2
Houston County,05/16/2020,1688,71387.0,21109,29.6
Houston County,05/23/2020,1706,71387.0,22815,32.0
Houston County,05/30/2020,1308,71387.0,24123,33.8
Irwin County,03/07/2020,5,3451.0,5,0.1
Irwin County,03/14/2020,2,3451.0,7,0.2
Irwin County,03/21/2020,3,3451.0,10,0.3
Irwin County,03/28/2020,24,3451.0,34,1.0
Irwin County,04/04/2020,98,3451.0,132,3.8
Irwin County,04/11/2020,126,3451.0,258,7.5
Irwin County,04/18/2020,129,3451.0,387,11.2
Irwin County,04/25/2020,130,3451.0,517,15.0
Irwin County,05/02/2020,70,3451.0,587,17.0
Irwin County,05/09/2020,85,3451.0,672,19.5
Irwin County,05/16/2020,60,3451.0,732,21.2
Irwin County,05/23/2020,49,3451.0,781,22.6
Irwin County,05/30/2020,62,3451.0,843,24.4
Jackson County,03/07/2020,23,37023.0,23,0.1
Jackson County,03/14/2020,39,37023.0,62,0.2
Jackson County,03/21/2020,55,37023.0,117,0.3
Jackson County,03/28/2020,746,37023.0,863,2.3
Jackson County,04/04/2020,2354,37023.0,3217,8.7
Jackson County,04/11/2020,1915,37023.0,5132,13.9
Jackson County,04/18/2020,1982,37023.0,7114,19.2
Jackson County,04/25/2020,1833,37023.0,8947,24.2
Jackson County,05/02/2020,1779,37023.0,10726,29.0
Jackson County,05/09/2020,1545,37023.0,12271,33.1
Jackson County,05/16/2020,1468,37023.0,13739,37.1
Jackson County,05/23/2020,1273,37023.0,15012,40.5
Jackson County,05/30/2020,1066,37023.0,16078,43.4
Jasper County,03/07/2020,4,7058.0,4,0.1
Jasper County,03/14/2020,9,7058.0,13,0.2
Jasper County,03/21/2020,18,7058.0,31,0.4
Jasper County,03/28/2020,105,7058.0,136,1.9
Jasper County,04/04/2020,339,7058.0,475,6.7
Jasper County,04/11/2020,297,7058.0,772,10.9
Jasper County,04/18/2020,222,7058.0,994,14.1
Jasper County,04/25/2020,242,7058.0,1236,17.5
Jasper County,05/02/2020,266,7058.0,1502,21.3
Jasper County,05/09/2020,217,7058.0,1719,24.4
Jasper County,05/16/2020,175,7058.0,1894,26.8
Jasper County,05/23/2020,153,7058.0,2047,29.0
Jasper County,05/30/2020,105,7058.0,2152,30.5
